doc_id,original_path,local_filename,category_id,category_name,sensitivity_level
rvlcdip_02371,imagesw/w/i/h/wih14c00/2069725820.tif,rvlcdip_02371.tif,7,specification,L4
rvlcdip_02372,imageso/o/f/l/ofl87d00/2065090454.tif,rvlcdip_02372.tif,8,file_folder,L1
rvlcdip_02373,imagesz/z/e/j/zej24c00/2069712277.tif,rvlcdip_02373.tif,7,specification,L4
rvlcdip_02374,imagesl/l/e/q/leq14e00/2024266013.tif,rvlcdip_02374.tif,10,budget,L3
rvlcdip_02375,imagesa/a/a/o/aao43c00/88553600_3601.tif,rvlcdip_02375.tif,10,budget,L3
rvlcdip_02376,imagesf/f/i/p/fip72a00/2020111662.tif,rvlcdip_02376.tif,10,budget,L3
rvlcdip_02377,imagese/e/s/z/esz90a00/0060051034.tif,rvlcdip_02377.tif,1,form,L4
rvlcdip_02378,imagesg/g/v/u/gvu44c00/96652407.tif,rvlcdip_02378.tif,10,budget,L3
rvlcdip_02379,imagesp/p/d/j/pdj71e00/03660208.tif,rvlcdip_02379.tif,11,invoice,L3
rvlcdip_02380,imagesb/b/a/l/bal54a00/92206280.tif,rvlcdip_02380.tif,11,invoice,L3
rvlcdip_02381,imagesx/x/g/p/xgp15e00/2026455969.tif,rvlcdip_02381.tif,1,form,L4
rvlcdip_02382,imagesp/p/d/s/pds21a00/0071020464.tif,rvlcdip_02382.tif,0,letter,L2
rvlcdip_02383,imagese/e/b/o/ebo43e00/2024203745.tif,rvlcdip_02383.tif,8,file_folder,L1
rvlcdip_02384,imagese/e/n/a/ena04e00/2040768194.tif,rvlcdip_02384.tif,10,budget,L3
rvlcdip_02385,imagesu/u/w/g/uwg30e00/88951702_88951728.tif,rvlcdip_02385.tif,5,scientific_report,L1
rvlcdip_02386,imagesw/w/z/t/wzt85c00/2073812830_2831.tif,rvlcdip_02386.tif,15,memo,L2
rvlcdip_02387,imagesw/w/q/v/wqv24e00/2023854949.tif,rvlcdip_02387.tif,1,form,L4
rvlcdip_02388,imagesd/d/m/m/dmm76c00/2077007027.tif,rvlcdip_02388.tif,10,budget,L3
rvlcdip_02389,imagesn/n/l/z/nlz56c00/2075084742.tif,rvlcdip_02389.tif,1,form,L4
rvlcdip_02390,imagesv/v/n/s/vns00a00/60024170.tif,rvlcdip_02390.tif,0,letter,L2
rvlcdip_02391,imagesw/w/v/e/wve25f00/0060112232.tif,rvlcdip_02391.tif,8,file_folder,L1
rvlcdip_02392,imagesg/g/k/e/gke34a00/2067584575.tif,rvlcdip_02392.tif,2,email,L2
rvlcdip_02393,imagesn/n/q/p/nqp14e00/2024271201_2024271205.tif,rvlcdip_02393.tif,10,budget,L3
rvlcdip_02394,imagesp/p/u/q/puq05c00/2505628000.tif,rvlcdip_02394.tif,8,file_folder,L1
rvlcdip_02395,imagesj/j/a/x/jax62c00/2077875893.tif,rvlcdip_02395.tif,1,form,L4
rvlcdip_02396,imagesa/a/t/x/atx04e00/2026458484.tif,rvlcdip_02396.tif,8,file_folder,L1
rvlcdip_02397,imagesu/u/p/m/upm76c00/2077000194.tif,rvlcdip_02397.tif,11,invoice,L3
rvlcdip_02398,imageso/o/f/b/ofb89e00/0000437899.tif,rvlcdip_02398.tif,10,budget,L3
rvlcdip_02399,imagesj/j/e/k/jek52c00/2074650545.tif,rvlcdip_02399.tif,1,form,L4
rvlcdip_02400,imagesj/j/g/o/jgo22f00/04002697.tif,rvlcdip_02400.tif,10,budget,L3
rvlcdip_02401,imagesf/f/k/y/fky54a00/91006942.tif,rvlcdip_02401.tif,15,memo,L2
rvlcdip_02402,imagesb/b/g/x/bgx11e00/87147886.tif,rvlcdip_02402.tif,11,invoice,L3
rvlcdip_02403,imagesf/f/f/h/ffh43e00/2040799838.tif,rvlcdip_02403.tif,8,file_folder,L1
rvlcdip_02404,imagesn/n/p/t/npt07e00/2031299138.tif,rvlcdip_02404.tif,7,specification,L4
rvlcdip_02405,imageso/o/o/a/ooa23d00/513335188+-5189.tif,rvlcdip_02405.tif,11,invoice,L3
rvlcdip_02406,imagesu/u/v/e/uve86d00/ti16310856.tif,rvlcdip_02406.tif,11,invoice,L3
rvlcdip_02407,imagesj/j/p/q/jpq67d00/2048942098.tif,rvlcdip_02407.tif,8,file_folder,L1
rvlcdip_02408,imagest/t/h/c/thc80a00/0060150549.tif,rvlcdip_02408.tif,15,memo,L2
rvlcdip_02409,imagesk/k/k/q/kkq69e00/2029241722.tif,rvlcdip_02409.tif,8,file_folder,L1
rvlcdip_02410,imagesd/d/r/p/drp24e00/2026222375_2026222377.tif,rvlcdip_02410.tif,6,scientific_publication,L1
rvlcdip_02411,imagesb/b/h/i/bhi71c00/2084194459.tif,rvlcdip_02411.tif,2,email,L2
rvlcdip_02412,imagesn/n/d/w/ndw25d00/505173796_505173799.tif,rvlcdip_02412.tif,0,letter,L2
rvlcdip_02413,imagesr/r/j/l/rjl83e00/2029162303_2029162311.tif,rvlcdip_02413.tif,6,scientific_publication,L1
rvlcdip_02414,imagesa/a/b/d/abd18c00/2702800060.tif,rvlcdip_02414.tif,2,email,L2
rvlcdip_02415,imagesf/f/f/o/ffo33e00/2054492000.tif,rvlcdip_02415.tif,8,file_folder,L1
rvlcdip_02416,imagesg/g/d/w/gdw22d00/2502299917_9921.tif,rvlcdip_02416.tif,6,scientific_publication,L1
rvlcdip_02417,imagesg/g/y/r/gyr50e00/91810226-b.tif,rvlcdip_02417.tif,11,invoice,L3
rvlcdip_02418,imagesz/z/u/k/zuk55c00/2082845496a.tif,rvlcdip_02418.tif,2,email,L2
rvlcdip_02419,imagesc/c/y/q/cyq67d00/2048908104.tif,rvlcdip_02419.tif,8,file_folder,L1
rvlcdip_02420,imagesj/j/g/b/jgb60c00/2069751962.tif,rvlcdip_02420.tif,1,form,L4
rvlcdip_02421,imagesw/w/z/b/wzb76e00/2051124329.tif,rvlcdip_02421.tif,15,memo,L2
rvlcdip_02422,imagesu/u/l/u/ulu94a00/2065075181.tif,rvlcdip_02422.tif,15,memo,L2
rvlcdip_02423,imagesp/p/g/b/pgb00d00/50309330-9337.tif,rvlcdip_02423.tif,6,scientific_publication,L1
rvlcdip_02424,imagest/t/o/h/toh20d00/521703034+-3038.tif,rvlcdip_02424.tif,1,form,L4
rvlcdip_02425,imagesg/g/k/t/gkt46e00/2023440145.tif,rvlcdip_02425.tif,15,memo,L2
rvlcdip_02426,imagesp/p/q/p/pqp88e00/2020349723.tif,rvlcdip_02426.tif,15,memo,L2
rvlcdip_02427,imagesr/r/k/x/rkx25a00/81878006.tif,rvlcdip_02427.tif,2,email,L2
rvlcdip_02428,imagesk/k/c/b/kcb09e00/2029371703.tif,rvlcdip_02428.tif,11,invoice,L3
rvlcdip_02429,imagesm/m/u/k/muk96d00/tcal0349695_9696.tif,rvlcdip_02429.tif,10,budget,L3
rvlcdip_02430,imagesn/n/y/m/nym43a00/2505938107.tif,rvlcdip_02430.tif,2,email,L2
rvlcdip_02431,imagesl/l/w/f/lwf09e00/2061668408.tif,rvlcdip_02431.tif,1,form,L4
rvlcdip_02432,imagesm/m/f/y/mfy20e00/92577570.tif,rvlcdip_02432.tif,10,budget,L3
rvlcdip_02433,imagese/e/m/f/emf09c00/93785978.tif,rvlcdip_02433.tif,0,letter,L2
rvlcdip_02434,imagesu/u/z/o/uzo46c00/2082063270d.tif,rvlcdip_02434.tif,2,email,L2
rvlcdip_02435,imagesx/x/c/j/xcj85f00/0060115361.tif,rvlcdip_02435.tif,15,memo,L2
rvlcdip_02436,imagesn/n/m/b/nmb34d00/507361685.tif,rvlcdip_02436.tif,0,letter,L2
rvlcdip_02437,imagesk/k/b/d/kbd79e00/2029154561.tif,rvlcdip_02437.tif,1,form,L4
rvlcdip_02438,imagesy/y/h/a/yha99c00/40007436-7436.tif,rvlcdip_02438.tif,6,scientific_publication,L1
rvlcdip_02439,imagesr/r/s/q/rsq85f00/0060207574.tif,rvlcdip_02439.tif,11,invoice,L3
rvlcdip_02440,imagesk/k/b/f/kbf59c00/PUBLICATIONS030701-0.tif,rvlcdip_02440.tif,6,scientific_publication,L1
rvlcdip_02441,imagesa/a/p/w/apw15a00/528405866+-5867.tif,rvlcdip_02441.tif,2,email,L2
rvlcdip_02442,imagesq/q/e/k/qek08e00/1000721415_1000721416.tif,rvlcdip_02442.tif,0,letter,L2
rvlcdip_02443,imagest/t/o/h/toh05a00/2074861084.tif,rvlcdip_02443.tif,0,letter,L2
rvlcdip_02444,imagesn/n/s/y/nsy18d00/2012611987_2042.tif,rvlcdip_02444.tif,5,scientific_report,L1
rvlcdip_02445,imagesz/z/d/i/zdi38e00/1001826744.tif,rvlcdip_02445.tif,15,memo,L2
rvlcdip_02446,imagesm/m/u/h/muh91a00/2041462515.tif,rvlcdip_02446.tif,10,budget,L3
rvlcdip_02447,imagesy/y/d/k/ydk67d00/2045449676_9677.tif,rvlcdip_02447.tif,1,form,L4
rvlcdip_02448,imagesv/v/k/b/vkb98c00/87026044.tif,rvlcdip_02448.tif,10,budget,L3
rvlcdip_02449,imagesa/a/k/w/akw12e00/2024482384.tif,rvlcdip_02449.tif,0,letter,L2
rvlcdip_02450,imagesn/n/d/w/ndw52e00/2055663901_2055663902.tif,rvlcdip_02450.tif,5,scientific_report,L1
rvlcdip_02451,imagesh/h/m/p/hmp33a00/506487029+-7029.tif,rvlcdip_02451.tif,1,form,L4
rvlcdip_02452,imagesv/v/u/t/vut07d00/tnwl0020616_0638.tif,rvlcdip_02452.tif,10,budget,L3
rvlcdip_02453,imagesz/z/e/r/zer31f00/0001438736.tif,rvlcdip_02453.tif,0,letter,L2
rvlcdip_02454,imagesb/b/m/w/bmw29d00/501877995.tif,rvlcdip_02454.tif,0,letter,L2
rvlcdip_02455,imagesd/d/r/k/drk96d00/tcal0350013_0014.tif,rvlcdip_02455.tif,10,budget,L3
rvlcdip_02456,imagest/t/g/g/tgg51e00/01587335.tif,rvlcdip_02456.tif,0,letter,L2
rvlcdip_02457,imagesd/d/j/v/djv48d00/2063181088.tif,rvlcdip_02457.tif,10,budget,L3
rvlcdip_02458,imageso/o/h/k/ohk53a00/2050185038_5062.tif,rvlcdip_02458.tif,10,budget,L3
rvlcdip_02459,imagesp/p/y/z/pyz85c00/2073683975.tif,rvlcdip_02459.tif,11,invoice,L3
rvlcdip_02460,imagesk/k/m/k/kmk67e00/2063615713.tif,rvlcdip_02460.tif,15,memo,L2
rvlcdip_02461,imagesb/b/c/m/bcm33e00/2057997362.tif,rvlcdip_02461.tif,8,file_folder,L1
rvlcdip_02462,imagese/e/r/s/ers12e00/2024492423.tif,rvlcdip_02462.tif,11,invoice,L3
rvlcdip_02463,imagesi/i/i/p/iip34a00/2067334123.tif,rvlcdip_02463.tif,8,file_folder,L1
rvlcdip_02464,imagesu/u/g/i/ugi39d00/501737355_501737356.tif,rvlcdip_02464.tif,11,invoice,L3
rvlcdip_02465,imagesg/g/d/f/gdf67e00/2063665489.tif,rvlcdip_02465.tif,0,letter,L2
rvlcdip_02466,imagesv/v/z/a/vza43e00/2042529892.tif,rvlcdip_02466.tif,8,file_folder,L1
rvlcdip_02467,imagesf/f/y/o/fyo06e00/2043460297.tif,rvlcdip_02467.tif,1,form,L4
rvlcdip_02468,imagesg/g/b/d/gbd67e00/2037022963.tif,rvlcdip_02468.tif,1,form,L4
rvlcdip_02469,imagest/t/c/d/tcd98c00/87115918_5929.tif,rvlcdip_02469.tif,5,scientific_report,L1
rvlcdip_02470,imagesf/f/q/b/fqb32d00/2501935486_5492.tif,rvlcdip_02470.tif,6,scientific_publication,L1
rvlcdip_02471,imagesf/f/a/s/fas39e00/2501153569.tif,rvlcdip_02471.tif,5,scientific_report,L1
rvlcdip_02472,imagesk/k/j/l/kjl94c00/2505515242_5243.tif,rvlcdip_02472.tif,2,email,L2
rvlcdip_02473,imagesh/h/h/h/hhh71a00/2057429585_2057429587.tif,rvlcdip_02473.tif,7,specification,L4
rvlcdip_02474,imagesq/q/d/c/qdc71d00/504571458+-1458.tif,rvlcdip_02474.tif,7,specification,L4
rvlcdip_02475,imageso/o/j/m/ojm14e00/2025856135.tif,rvlcdip_02475.tif,10,budget,L3
rvlcdip_02476,imagesm/m/s/t/mst61a00/2056694785_2056694787.tif,rvlcdip_02476.tif,10,budget,L3
rvlcdip_02477,imagesf/f/u/g/fug22d00/1002967236_7244.tif,rvlcdip_02477.tif,6,scientific_publication,L1
rvlcdip_02478,imagesz/z/q/i/zqi44a00/87699696_9703.tif,rvlcdip_02478.tif,10,budget,L3
rvlcdip_02479,imagese/e/s/y/esy58c00/00865872.tif,rvlcdip_02479.tif,1,form,L4
rvlcdip_02480,imagesr/r/k/s/rks86d00/tcal0315539.tif,rvlcdip_02480.tif,10,budget,L3
rvlcdip_02481,imagest/t/x/b/txb91f00/2021612350.tif,rvlcdip_02481.tif,1,form,L4
rvlcdip_02482,imagesl/l/d/l/ldl91e00/00905102.tif,rvlcdip_02482.tif,0,letter,L2
rvlcdip_02483,imagesm/m/t/a/mta10f00/0000554940.tif,rvlcdip_02483.tif,10,budget,L3
rvlcdip_02484,imagesk/k/s/m/ksm58e00/2023350912.tif,rvlcdip_02484.tif,15,memo,L2
rvlcdip_02485,imagesb/b/e/m/bem67c00/2076805693.tif,rvlcdip_02485.tif,2,email,L2
rvlcdip_02486,imagesn/n/w/p/nwp26d00/50642032-2032.tif,rvlcdip_02486.tif,15,memo,L2
rvlcdip_02487,imagesh/h/z/c/hzc37e00/2029000483.tif,rvlcdip_02487.tif,8,file_folder,L1
rvlcdip_02488,imagesz/z/w/l/zwl74e00/1000258513.tif,rvlcdip_02488.tif,6,scientific_publication,L1
rvlcdip_02489,imagesp/p/p/r/ppr25c00/2505291397.tif,rvlcdip_02489.tif,1,form,L4
rvlcdip_02490,imagesu/u/x/d/uxd07d00/tnwl0044309.tif,rvlcdip_02490.tif,10,budget,L3
rvlcdip_02491,imagesx/x/g/r/xgr67c00/2078207169.tif,rvlcdip_02491.tif,2,email,L2
rvlcdip_02492,imagesg/g/z/m/gzm67e00/2063605732_2063605738.tif,rvlcdip_02492.tif,6,scientific_publication,L1
rvlcdip_02493,imagesw/w/m/v/wmv92e00/2049420049.tif,rvlcdip_02493.tif,10,budget,L3
rvlcdip_02494,imagesy/y/x/s/yxs44e00/2000827992_2000828007.tif,rvlcdip_02494.tif,5,scientific_report,L1
rvlcdip_02495,imagesf/f/l/s/fls41f00/0000962794.tif,rvlcdip_02495.tif,15,memo,L2
rvlcdip_02496,imagesr/r/g/g/rgg15c00/2081247015.tif,rvlcdip_02496.tif,8,file_folder,L1
rvlcdip_02497,imagesb/b/w/l/bwl92e00/2048523846_2048523847.tif,rvlcdip_02497.tif,10,budget,L3
rvlcdip_02498,imagesz/z/l/j/zlj91e00/00920757.tif,rvlcdip_02498.tif,11,invoice,L3
rvlcdip_02499,imagesw/w/j/p/wjp50c00/2057684888.tif,rvlcdip_02499.tif,7,specification,L4
rvlcdip_02500,imagesu/u/g/f/ugf78e00/2022852176.tif,rvlcdip_02500.tif,15,memo,L2
rvlcdip_02501,imagese/e/j/j/ejj67d00/2041130617_0624.tif,rvlcdip_02501.tif,15,memo,L2
rvlcdip_02502,imagesh/h/o/b/hob94e00/1000326311_1000326314.tif,rvlcdip_02502.tif,10,budget,L3
rvlcdip_02503,imagesv/v/b/y/vby61f00/2000416836.tif,rvlcdip_02503.tif,7,specification,L4
rvlcdip_02504,imagesv/v/n/j/vnj11e00/87065201.tif,rvlcdip_02504.tif,11,invoice,L3
rvlcdip_02505,imagesk/k/r/r/krr53e00/2015062464-a.tif,rvlcdip_02505.tif,11,invoice,L3
rvlcdip_02506,imagesc/c/b/b/cbb71e00/03724950_03724951.tif,rvlcdip_02506.tif,11,invoice,L3
rvlcdip_02507,imagesv/v/o/b/vob56d00/10275236-5236.tif,rvlcdip_02507.tif,11,invoice,L3
rvlcdip_02508,imagesq/q/q/x/qqx45f00/0060041876.tif,rvlcdip_02508.tif,11,invoice,L3
rvlcdip_02509,imagesd/d/d/d/ddd5aa00/11289316_11289318.tif,rvlcdip_02509.tif,0,letter,L2
rvlcdip_02510,imagesl/l/u/o/luo85a00/530901096+-1098.tif,rvlcdip_02510.tif,2,email,L2
rvlcdip_02511,imagesf/f/y/e/fye25f00/0060112293.tif,rvlcdip_02511.tif,7,specification,L4
rvlcdip_02512,imagesz/z/d/p/zdp67e00/2063598039_2063598049.tif,rvlcdip_02512.tif,5,scientific_report,L1
rvlcdip_02513,imagesx/x/u/c/xuc26d00/50547412-7419.tif,rvlcdip_02513.tif,6,scientific_publication,L1
rvlcdip_02514,imagesu/u/g/l/ugl03e00/2043481570.tif,rvlcdip_02514.tif,1,form,L4
rvlcdip_02515,imagesc/c/z/t/czt29e00/2501424417.tif,rvlcdip_02515.tif,1,form,L4
rvlcdip_02516,imagesy/y/x/m/yxm20f00/0011977551.tif,rvlcdip_02516.tif,15,memo,L2
rvlcdip_02517,imagesf/f/a/h/fah01e00/88062912-a.tif,rvlcdip_02517.tif,11,invoice,L3
rvlcdip_02518,imagest/t/m/f/tmf14c00/2069727037.tif,rvlcdip_02518.tif,7,specification,L4
rvlcdip_02519,imagesi/i/k/z/ikz92a00/518639200+-9200.tif,rvlcdip_02519.tif,1,form,L4
rvlcdip_02520,imagesz/z/i/a/zia94a00/2063218660.tif,rvlcdip_02520.tif,8,file_folder,L1
rvlcdip_02521,imagesn/n/m/n/nmn57c00/2072963113.tif,rvlcdip_02521.tif,15,memo,L2
rvlcdip_02522,imagesn/n/v/d/nvd94c00/93855137.tif,rvlcdip_02522.tif,0,letter,L2
rvlcdip_02523,imagesw/w/o/m/wom22e00/2501634705.tif,rvlcdip_02523.tif,6,scientific_publication,L1
rvlcdip_02524,imagesa/a/x/w/axw00a00/10336456_10336459.tif,rvlcdip_02524.tif,6,scientific_publication,L1
rvlcdip_02525,imagesq/q/e/u/qeu37c00/2075565731.tif,rvlcdip_02525.tif,1,form,L4
rvlcdip_02526,imagesq/q/u/s/qus67e00/2063576888.tif,rvlcdip_02526.tif,11,invoice,L3
rvlcdip_02527,imagesz/z/c/f/zcf67c00/2073704328.tif,rvlcdip_02527.tif,15,memo,L2
rvlcdip_02528,imagesl/l/b/x/lbx39e00/2501524975_2501524992.tif,rvlcdip_02528.tif,5,scientific_report,L1
rvlcdip_02529,imagesi/i/a/h/iah43a00/89001668.tif,rvlcdip_02529.tif,11,invoice,L3
rvlcdip_02530,imagesg/g/b/t/gbt74c00/82897983.tif,rvlcdip_02530.tif,10,budget,L3
rvlcdip_02531,imagesl/l/z/n/lzn47e00/2030394216.tif,rvlcdip_02531.tif,11,invoice,L3
rvlcdip_02532,imagesa/a/a/n/aan00e00/92196812_92196814.tif,rvlcdip_02532.tif,11,invoice,L3
rvlcdip_02533,imagesz/z/w/c/zwc34c00/82107068_7070.tif,rvlcdip_02533.tif,15,memo,L2
rvlcdip_02534,imagesj/j/e/r/jer31d00/500400443+-0443.tif,rvlcdip_02534.tif,11,invoice,L3
rvlcdip_02535,imagesm/m/x/d/mxd02e00/2028845248.tif,rvlcdip_02535.tif,1,form,L4
rvlcdip_02536,imagesc/c/m/b/cmb55e00/2051162568.tif,rvlcdip_02536.tif,1,form,L4
rvlcdip_02537,imagesf/f/w/y/fwy44a00/93410614.tif,rvlcdip_02537.tif,10,budget,L3
rvlcdip_02538,imagesy/y/z/h/yzh16d00/50572654-2660.tif,rvlcdip_02538.tif,6,scientific_publication,L1
rvlcdip_02539,imagesm/m/w/m/mwm33d00/512523841_512523843.tif,rvlcdip_02539.tif,7,specification,L4
rvlcdip_02540,imagesc/c/a/x/cax90e00/91083725.tif,rvlcdip_02540.tif,10,budget,L3
rvlcdip_02541,imagesl/l/a/d/lad32c00/2070276053.tif,rvlcdip_02541.tif,1,form,L4
rvlcdip_02542,imagesv/v/h/k/vhk89c00/50269112-9114.tif,rvlcdip_02542.tif,0,letter,L2
rvlcdip_02543,imagesu/u/a/o/uao61e00/03599585.tif,rvlcdip_02543.tif,0,letter,L2
rvlcdip_02544,imagesv/v/d/y/vdy97c00/527796502+-6502.tif,rvlcdip_02544.tif,2,email,L2
rvlcdip_02545,imagesp/p/u/f/puf43e00/2041574201.tif,rvlcdip_02545.tif,8,file_folder,L1
rvlcdip_02546,imagese/e/l/b/elb00f00/0000051953.tif,rvlcdip_02546.tif,7,specification,L4
rvlcdip_02547,imagesz/z/d/j/zdj86d00/ti14580855.tif,rvlcdip_02547.tif,10,budget,L3
rvlcdip_02548,imagesr/r/r/k/rrk72a00/2022228200_8204.tif,rvlcdip_02548.tif,6,scientific_publication,L1
rvlcdip_02549,imagesj/j/j/i/jji45f00/0060022596.tif,rvlcdip_02549.tif,1,form,L4
rvlcdip_02550,imagesd/d/g/f/dgf09c00/93502478.tif,rvlcdip_02550.tif,10,budget,L3
rvlcdip_02551,imagesx/x/n/h/xnh92a00/520212894+-2897.tif,rvlcdip_02551.tif,0,letter,L2
rvlcdip_02552,imagesb/b/o/y/boy60c00/2078252000_2001.tif,rvlcdip_02552.tif,10,budget,L3
rvlcdip_02553,imagesq/q/e/l/qel85c00/2074324255_4263.tif,rvlcdip_02553.tif,5,scientific_report,L1
rvlcdip_02554,imagesi/i/l/k/ilk84c00/95824409.tif,rvlcdip_02554.tif,11,invoice,L3
rvlcdip_02555,imagesw/w/m/h/wmh35f00/0060110731.tif,rvlcdip_02555.tif,8,file_folder,L1
rvlcdip_02556,imagesi/i/z/p/izp89e00/0000137483.tif,rvlcdip_02556.tif,11,invoice,L3
rvlcdip_02557,imagesr/r/h/s/rhs50e00/91810178.tif,rvlcdip_02557.tif,11,invoice,L3
rvlcdip_02558,imagesv/v/c/y/vcy4aa00/11284338.tif,rvlcdip_02558.tif,0,letter,L2
rvlcdip_02559,imagesi/i/n/h/inh13e00/2060546875.tif,rvlcdip_02559.tif,1,form,L4
rvlcdip_02560,imagesk/k/t/w/ktw99c00/50302752-2752.tif,rvlcdip_02560.tif,6,scientific_publication,L1
rvlcdip_02561,imagesh/h/h/l/hhl25c00/2078628541.tif,rvlcdip_02561.tif,15,memo,L2
rvlcdip_02562,imagesi/i/z/e/ize26d00/50565436-5436.tif,rvlcdip_02562.tif,15,memo,L2
rvlcdip_02563,imagesm/m/e/a/mea44d00/506902233.tif,rvlcdip_02563.tif,1,form,L4
rvlcdip_02564,imagesq/q/n/b/qnb54c00/80022189.tif,rvlcdip_02564.tif,15,memo,L2
rvlcdip_02565,imagesj/j/a/e/jae35c00/2063075633a.tif,rvlcdip_02565.tif,2,email,L2
rvlcdip_02566,imagesz/z/v/x/zvx55d00/504700319_504700325.tif,rvlcdip_02566.tif,0,letter,L2
rvlcdip_02567,imagesr/r/b/v/rbv61f00/2015063889.tif,rvlcdip_02567.tif,11,invoice,L3
rvlcdip_02568,imagesm/m/z/s/mzs07d00/tnwl0022524.tif,rvlcdip_02568.tif,10,budget,L3
rvlcdip_02569,imagesb/b/l/q/blq65a00/528957248+-7248.tif,rvlcdip_02569.tif,2,email,L2
rvlcdip_02570,imagesc/c/o/x/cox97d00/2072300302b.tif,rvlcdip_02570.tif,2,email,L2
rvlcdip_02571,imagesm/m/n/a/mna31f00/0001453348.tif,rvlcdip_02571.tif,1,form,L4
rvlcdip_02572,imageso/o/d/m/odm98d00/50386345-6345.tif,rvlcdip_02572.tif,8,file_folder,L1
rvlcdip_02573,imagest/t/s/b/tsb47d00/2070361641a.tif,rvlcdip_02573.tif,2,email,L2
rvlcdip_02574,imagesd/d/f/x/dfx44c00/04238910.tif,rvlcdip_02574.tif,10,budget,L3
rvlcdip_02575,imagesr/r/o/k/rok82f00/tob07711.83.tif,rvlcdip_02575.tif,0,letter,L2
rvlcdip_02576,imagesr/r/w/s/rws23d00/512982122.tif,rvlcdip_02576.tif,1,form,L4
rvlcdip_02577,imagesw/w/l/r/wlr61a00/2054094811_2054094813.tif,rvlcdip_02577.tif,7,specification,L4
rvlcdip_02578,imagesy/y/l/k/ylk14c00/2069724307.tif,rvlcdip_02578.tif,7,specification,L4
rvlcdip_02579,imagesc/c/f/l/cfl84a00/2082177325.tif,rvlcdip_02579.tif,8,file_folder,L1
rvlcdip_02580,imagesn/n/j/g/njg62d00/83545447_5456.tif,rvlcdip_02580.tif,11,invoice,L3
rvlcdip_02581,imagesc/c/w/g/cwg14c00/2069726194.tif,rvlcdip_02581.tif,7,specification,L4
rvlcdip_02582,imagesc/c/x/b/cxb88e00/2020045362.tif,rvlcdip_02582.tif,15,memo,L2
rvlcdip_02583,imagesy/y/i/g/yig42f00/94005039.tif,rvlcdip_02583.tif,10,budget,L3
rvlcdip_02584,imagesb/b/j/f/bjf27d00/2071863867a.tif,rvlcdip_02584.tif,2,email,L2
rvlcdip_02585,imagesm/m/k/g/mkg56c00/2076365848.tif,rvlcdip_02585.tif,1,form,L4
rvlcdip_02586,imagesj/j/q/z/jqz00e00/94231172.tif,rvlcdip_02586.tif,1,form,L4
rvlcdip_02587,imagesd/d/g/p/dgp14a00/82602266_2267.tif,rvlcdip_02587.tif,15,memo,L2
rvlcdip_02588,imagesg/g/s/e/gse72f00/tob10606.97.tif,rvlcdip_02588.tif,15,memo,L2
rvlcdip_02589,imagesw/w/b/s/wbs87c00/509121704+-1711.tif,rvlcdip_02589.tif,7,specification,L4
rvlcdip_02590,imagesn/n/h/z/nhz72c00/2078712094a.tif,rvlcdip_02590.tif,2,email,L2
rvlcdip_02591,imagesm/m/h/j/mhj34e00/2021100729.tif,rvlcdip_02591.tif,8,file_folder,L1
rvlcdip_02592,imagesz/z/n/a/zna61f00/0000998563.tif,rvlcdip_02592.tif,7,specification,L4
rvlcdip_02593,imagest/t/a/j/taj44e00/2021653949_2021653950.tif,rvlcdip_02593.tif,10,budget,L3
rvlcdip_02594,imagesk/k/v/z/kvz88c00/85667305_7306.tif,rvlcdip_02594.tif,0,letter,L2
rvlcdip_02595,imageso/o/i/k/oik65d00/504562750.tif,rvlcdip_02595.tif,7,specification,L4
rvlcdip_02596,imageso/o/n/m/onm08e00/2031448814.tif,rvlcdip_02596.tif,7,specification,L4
rvlcdip_02597,imagesl/l/n/p/lnp47e00/2030402819.tif,rvlcdip_02597.tif,7,specification,L4
rvlcdip_02598,imagesp/p/k/o/pko45d00/2064277864.tif,rvlcdip_02598.tif,1,form,L4
rvlcdip_02599,imagesr/r/u/w/ruw00d00/50354781-4782.tif,rvlcdip_02599.tif,0,letter,L2
rvlcdip_02600,imagesp/p/b/r/pbr92a00/518768657+-8658.tif,rvlcdip_02600.tif,0,letter,L2
rvlcdip_02601,imagesu/u/s/x/usx55f00/0060133228.tif,rvlcdip_02601.tif,15,memo,L2
rvlcdip_02602,imagesv/v/f/d/vfd24e00/2028366098.tif,rvlcdip_02602.tif,1,form,L4
rvlcdip_02603,imagesq/q/g/w/qgw37c00/2076890842_0843.tif,rvlcdip_02603.tif,10,budget,L3
rvlcdip_02604,imagesz/z/a/v/zav00c00/2085124795a.tif,rvlcdip_02604.tif,2,email,L2
rvlcdip_02605,imagesc/c/f/s/cfs06e00/2049431469.tif,rvlcdip_02605.tif,10,budget,L3
rvlcdip_02606,imagese/e/m/i/emi08c00/527838484+-8484.tif,rvlcdip_02606.tif,2,email,L2
rvlcdip_02607,imagest/t/j/u/tju93e00/2040698075_2040698077.tif,rvlcdip_02607.tif,10,budget,L3
rvlcdip_02608,imagesc/c/b/q/cbq21e00/87763240.tif,rvlcdip_02608.tif,8,file_folder,L1
rvlcdip_02609,imagesa/a/m/n/amn59c00/PUBLICATIONS039270-9.tif,rvlcdip_02609.tif,6,scientific_publication,L1
rvlcdip_02610,imagesd/d/d/f/ddf17e00/2031315105.tif,rvlcdip_02610.tif,7,specification,L4
